 	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9	sample_10	sample_11	sample_12	sample_13	sample_14	sample_15	sample_16	sample_17	sample_18	sample_19	sample_20	sample_21	sample_22	sample_23	sample_24	sample_25	sample_26	sample_27	sample_28	sample_29	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_39	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_50	sample_51	sample_52	sample_53	sample_54	sample_55	sample_56	sample_57	sample_58	sample_59	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_67	sample_68	sample_69	sample_70	sample_71	sample_72	sample_73	sample_74	sample_75	sample_76	sample_77	sample_78	sample_79	sample_80	sample_81	sample_82	sample_83	sample_84	sample_85	sample_86	sample_87	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_99
bgr_EG20267	0.9505952987641357	0.8349587417399894	0.8017514639840548	0.8681864081685416	0.7535564839272598	0.8165473536512978	0.9556278298807722	0.8359975435352757	0.9550330544051825	0.6787518597778699	0.96146087133837	0.8978178148827656	0.8810160874844527	0.9273859354329917	0.8205840720035331	0.8189741349133467	0.8560437302141062	0.6986458499426714	0.9351931738140984	0.8118562522657292	0.9691134763836367	0.9751557854189535	0.94258931458539	0.8339605517160454	0.7317850385646407	0.6667569790939294	0.8281433128228615	0.8419909490644947	0.7910178550178546	0.8394620472961549	0.9331604361680783	0.8359738703984076	0.9304758212524018	0.7583671847994866	0.7750391943547933	0.9321031774123407	0.9519533075066874	0.785199940519429	0.6814207404564017	0.733985270489711	0.8068558655168676	0.902619474971327	0.9019881504933972	0.8386706807560474	0.7106562296758165	0.9006025412554309	0.9372841229460428	0.9624169500102638	0.9512173265196538	0.8326775231576884	0.816546789173822	0.949127581224206	0.7436452923900567	0.8590837317792932	0.787928498661855	0.9350364339972677	0.9287455500788099	0.8790431426775356	0.8571710306644197	0.8005819933469117	0.8571825781670162	0.800978157057996	0.9044061636518549	0.9353226088486315	0.959908396127558	0.8536127437575853	0.7140108970416296	0.9046575867231935	0.8733819477629753	0.775045440443396	0.8581138523448791	0.8629217002869599	0.9445167655518109	0.7821167134001803	0.8143474272335062	0.9040919642614516	0.8999489009300315	0.7983998360367432	0.6629806973966583	0.8389149532798075	0.8433187265499459	0.9464412905887089	0.7054363637104702	0.8365338260017513	0.9036389079595087	0.863172807536901	0.9156940854793099	0.8744153983020145	0.9519435262368384	0.8313320812964284	0.908957715773109	0.9248485128440072	0.7531766283895885	0.8505108858634688	0.8900637600345772	0.9291580248825481	0.8611526483283365	0.8158778563248694	0.6945220764963042	0.8491455822196454
bgr_EG13736	0.9561295223855242	0.8940883671483876	0.9601428033034963	0.9742817450087148	0.9532894182581453	0.9633726269087814	0.9504745473146825	0.9623446308722868	0.9536781931284721	0.9466116016269955	0.9533235339668219	0.9679285460339141	0.894608342899959	0.9464392109818799	0.9777121698852953	0.9584854023548068	0.9598249849846604	0.9788720312886493	0.7807387279142283	0.9597048006586217	0.9814210755890167	0.9484232484417379	0.9567217237676624	0.9628131166091233	0.9655682900154129	0.975152072083837	0.9561054432557841	0.9169086653337675	0.8826831681662998	0.9421321126383184	0.9324228477139757	0.9645625796475433	0.9711171381531198	0.9591972037250853	0.9227664972168065	0.9716559857872481	0.9780161629499404	0.926723612513452	0.9207859254359654	0.9378560284635713	0.9753860516672386	0.9254380998102342	0.966297468226935	0.9660446846036855	0.9231296611360503	0.9371927452212226	0.981339009825893	0.9377719574757607	0.9656078119046748	0.9209759451897915	0.9680229359973139	0.9503410909170248	0.929149259637489	0.9472081009099725	0.9640711246908819	0.8216434226181637	0.9621955903704108	0.9559187278527171	0.955099312404446	0.966999910853439	0.9659690515157205	0.9092344700517737	0.8674154510341221	0.9467137388538664	0.9399080340424143	0.9790139117284288	0.960330670055697	0.7836193600450454	0.9661257011204054	0.9635545619064939	0.9692111972884766	0.9248499222712276	0.9674840168087538	0.8802493626488979	0.9631624935686008	0.9666819065997057	0.9675171497050112	0.9567657487845889	0.9223677073071689	0.9494478239130145	0.9449746231570179	0.9813628166481628	0.979645111546188	0.9669297523187969	0.9788821059683922	0.936944442051301	0.9084965095699955	0.9605361458257065	0.9162980595199981	0.9132998126895628	0.9406905466315862	0.9489441860846759	0.9323045601574514	0.9804959085485562	0.956902158641324	0.9665457022258607	0.9626144188628948	0.9698818476853241	0.9478496296134454	0.969160324743
bgr_EG13224	0.8903910738330834	0.9742363209677375	0.7186626251851278	0.9290591009287998	0.872439051405623	0.9616614424808104	0.9381623070316997	0.9652086290208738	0.929948112984017	0.9522995174662136	0.9678522037728161	0.9403043910353732	0.8980752149405391	0.9740800479439391	0.9243740230105792	0.924605923389939	0.9850458896781109	0.8926159590735953	0.9386712207599415	0.951606233292513	0.9651568099801805	0.9479347984700783	0.9337993348514099	0.8922221572873796	0.9375470507180583	0.9401091695764757	0.9532747562947808	0.816522843153379	0.9423321456358864	0.8462816544939784	0.8717081584273061	0.8942386819281193	0.959258799910049	0.9326843939776175	0.8975114084549829	0.8856092533100544	0.9369731203609759	0.845582553876381	0.9151252406432083	0.6978259582005616	0.9562374129171224	0.7138344337058903	0.9021823936650486	0.9198466686827189	0.8088086347029018	0.9327381222395514	0.9405537872831996	0.9702113411361962	0.9676002130481681	0.896305901444547	0.9634519406449924	0.9301943327496472	0.927483289990693	0.9631518844970235	0.9682364744473806	0.9571270081058244	0.9009213955260471	0.9077117229451042	0.7516522384532265	0.7352086218439998	0.8559304617461851	0.8923004697328946	0.8805046241020787	0.9548646880520385	0.9344339129659274	0.9595888709743436	0.935457406256821	0.9594800291932652	0.9782800879498665	0.81325067611407	0.9622406269619619	0.9363579914170189	0.9598625726085944	0.9585229808241001	0.9648238060150602	0.9532106737262007	0.9141552465945422	0.9587534336241375	0.8164868396360996	0.9261263546016477	0.9586333827926177	0.9729608153277288	0.8914608859767672	0.8815702926187946	0.814429464428585	0.8523374749670033	0.8250621922722666	0.8271485713157305	0.91243028943365	0.9093305274869895	0.9775121633622073	0.9474905786555314	0.7392987079080663	0.9575249437657027	0.9671589815029885	0.9538273171468429	0.9647672906614162	0.7980915782497049	0.9231971445047683	0.9544971067748353
bgr_EG11976	0.8332857341528688	0.873176248295009	0.792878621956299	0.7962144226090497	0.9443229853923896	0.9675498713633183	0.9190529569595208	0.9649679995557902	0.8761677251730963	0.8220728270225672	0.8957533065787757	0.9623028217270169	0.8085016628557243	0.8298466622543033	0.8327135763679845	0.9335136791265399	0.9407487055692593	0.932270468749308	0.7289838381764533	0.8534388829213737	0.8474633584877835	0.8456498442074886	0.9337930255732987	0.8926208022934021	0.8243541114025773	0.9106237554821737	0.8997702236466659	0.9036397764810513	0.697042455205465	0.9278845538204856	0.967943690651105	0.7314987180482259	0.9641660609581578	0.947691642506336	0.894423967638885	0.9556334196754452	0.8830626771730926	0.9599803068762927	0.7344986913673116	0.9260469820815667	0.819601333133278	0.8649230593465119	0.9383609061069308	0.9134554198408996	0.9427815419101118	0.8525319092446149	0.9314539942338943	0.9195230140417275	0.8705709125122767	0.8743123896306965	0.8973346673933893	0.9096235506775036	0.9281132186391794	0.8640152304911515	0.8124409369130913	0.8487205679151878	0.7508105071225469	0.8167050513887171	0.9142484454542734	0.8434213888520353	0.9532396009834282	0.9348053216842785	0.848839265648434	0.8995385449739044	0.8787667819510514	0.7567496704785384	0.9365544145322671	0.8822265262666422	0.9307440670214059	0.8731103170223097	0.8747332728767401	0.9158718156734531	0.9469807073878008	0.8662222417273903	0.9374365005427567	0.8488596642487447	0.9325209189457855	0.9429848846140613	0.7907420137688181	0.8346173011654406	0.8147449529151671	0.6313912487729649	0.9507924819787493	0.8732523075100184	0.8715734347267177	0.8765477681965865	0.935971377893198	0.9593465355958157	0.9205723849160065	0.8080079874314654	0.8668663110883361	0.7834080996878819	0.7740872693834917	0.9311690498591281	0.9613653890112527	0.9246045327523877	0.6911469423298575	0.9589421989619166	0.9027973006289987	0.9543295143029897
bgr_EG12054	0.9454932091540931	0.8289094336545992	0.8130666357265991	0.9034932783427173	0.8718968142370435	0.8631351753639895	0.8128578883417636	0.9059744632408908	0.8415605800641627	0.9266345681486757	0.6773726224190502	0.911423891197269	0.803113728488144	0.8152535189297484	0.8372499817726361	0.8906614621992013	0.9411579093621565	0.8708458928342643	0.9142662790605014	0.8754483816229847	0.904669882663849	0.8473548655434354	0.7875674566210551	0.9009637996245212	0.9064674457925623	0.728894189813762	0.9035986538266684	0.6714265399796485	0.8860201107155673	0.8352818478351691	0.9223981936441917	0.7357753544365522	0.8310543790616599	0.8626189833625034	0.919643853882132	0.8732682650916861	0.8479829508311858	0.9165733862650626	0.9379923031868211	0.9008811908060361	0.9051534284304101	0.8326223891829614	0.9371478485846136	0.9354193552120179	0.8898726629161139	0.8985806043200716	0.922644652327631	0.9452023112347103	0.86278876691676	0.8572226041018042	0.9340093660865777	0.9399697733603694	0.9163228599807572	0.8160104920922813	0.7188637442425462	0.7071261066677683	0.8184660870640572	0.9384181971345036	0.9228105172921003	0.9534615046487169	0.9621442831748498	0.9542272054861018	0.9508860228474736	0.8591171509385473	0.8989344908387434	0.8509427104488286	0.788927313250123	0.7857296348222144	0.9217226772857525	0.9162776016024071	0.8086534056192234	0.9405523163272974	0.928415504751921	0.911541724867083	0.8939372403583725	0.9486773886869259	0.7767388635905037	0.9146918613839763	0.8258603118048017	0.9118469784268516	0.9144076260177022	0.8597121150850695	0.8643387795646879	0.7587274152088027	0.7692657789969184	0.9354019507900941	0.943462447098373	0.8270532631006238	0.8866761138677588	0.7820117414082312	0.8928320939192708	0.8248851758073006	0.8840680498849077	0.799832141565939	0.9145719048160602	0.8223796192226563	0.9018248193005215	0.910003286913058	0.8867424180655348	0.7712371807258379
bgr_EG10456	0.04930771338073521	0.035551335352143804	0.030984513956035437	0.044866473303154235	0.04564475719683797	0.03668069157285509	0.042034383836158574	0.03347426302274385	0.034527209891506004	0.03820058580204934	0.042134597652489184	0.03842897614125859	0.034483573300053	0.045776963692299596	0.04277367542971886	0.032407042496255214	0.0359407173857698	0.04612678546306369	0.03737468021015767	0.03290973214118303	0.03843200199416546	0.04104643453002178	0.03763608522556137	0.03475309850941683	0.035929173130537784	0.03633567745352083	0.04515725922831912	0.0369497082856059	0.02883041696740397	0.038339879157612035	0.03495415298280278	0.04704567839419691	0.03318606781328434	0.03388424347555525	0.029613144868137115	0.03544764149840576	0.03710480257539779	0.033097440691866875	0.045330998875867806	0.03262983662305132	0.037285153045019157	0.04079008024642551	0.02963610634614264	0.045152511366862415	0.04324314389912166	0.03699126563528184	0.03489936626173858	0.03772400730463283	0.042616514943773914	0.04124275379215577	0.04365615590345993	0.03402829774320356	0.03768251550742857	0.04350708676230615	0.03705598610954329	0.02906751867541904	0.0369378358013946	0.034518892676874205	0.03595291261393895	0.04786357100457629	0.039836050372018664	0.03187102628574834	0.029752589790935875	0.04040908688749071	0.032880563341847975	0.032882507725539946	0.034936173529676	0.033355255957206606	0.05142631757727772	0.033346682877445064	0.042195425790374094	0.039811601470771056	0.03568338233340632	0.03604152862373173	0.03887657008239085	0.028555640336345518	0.0347062213926121	0.03969414237871469	0.02866999436261637	0.044941173304148624	0.04192090387543714	0.0356413302203994	0.027630196276294105	0.025527061003065312	0.03272006056329687	0.0372241767812858	0.038574383824733126	0.03641225789275453	0.02681861349725728	0.032725355667750027	0.03779721763460343	0.03264518761378205	0.04346978974732293	0.034202563923843396	0.06393643508346707	0.04485371113158794	0.035097545105071966	0.03648227769243669	0.03606972561771069	0.04290537116674264
bgr_EG12075	0.9250099177729223	0.9270913085809728	0.6784390334570213	0.9453369338636742	0.7769222734510883	0.7167186463234363	0.8499408900909354	0.8201817466365263	0.9578524984084288	0.9043250355535511	0.8457977473226278	0.8329919622603583	0.8801130165692301	0.8188075678663375	0.9179270921493494	0.8375703966126573	0.8338339662991271	0.8454884472928239	0.7285715196979474	0.6161780683522263	0.6507062084211139	0.873021824610411	0.9641019762069685	0.9278870200863734	0.8165583309737604	0.9688400045957486	0.729995494017369	0.9466253990020702	0.9266996802565822	0.9527180089764767	0.8037468224121553	0.9208154870371164	0.8632112522801587	0.8265191024790259	0.800417920797843	0.8580999006980394	0.8103195379982588	0.9271632845327312	0.9637899489997187	0.8911983585798859	0.9365676221936351	0.9598238559903642	0.9731347803855587	0.8531854905709987	0.8315947466545053	0.9137201375776857	0.8831256833426793	0.9194025023583103	0.9418263718223021	0.9142898607725141	0.7895302615083302	0.814046031966355	0.9272754507526941	0.921805063936961	0.9248704211450122	0.8505789627926487	0.8120139090674583	0.8188182379433795	0.8257455566352129	0.8516670362349187	0.971912967692777	0.9000076252676178	0.756508023107428	0.8831137286200899	0.7961573534658772	0.9265878183841386	0.7582781747992817	0.8557881895892242	0.9624433875487428	0.8887712180578013	0.9180930515912332	0.9327820565379601	0.8710877912201112	0.7247269669804924	0.9599771777347155	0.8885158897212455	0.9413481239468324	0.8903342595178381	0.8817403049724297	0.943086115630312	0.9224309704177831	0.8648322666946476	0.7893220414747519	0.9471258998547799	0.8100259643348291	0.8998300558091841	0.8927412237664424	0.6905117788346037	0.8434635922427416	0.8089277460788367	0.9549303655822345	0.9265050554414679	0.8508493638290521	0.8463391772264997	0.8076711782879727	0.7146031774974059	0.9402031996252096	0.8206299614775127	0.8036761195285573	0.8616456386097219
bgr_EG10317	0.6647517206007265	0.6137726960009775	0.5292561877017503	0.7091173929397108	0.6221029907477611	0.6010353848580384	0.6316998236018897	0.694002381953448	0.6956454343179279	0.7736056997893238	0.5284257636725139	0.5952270777127567	0.557881907566595	0.6062962425536947	0.6070488596154664	0.6541043132911686	0.7001324929518259	0.7894618274019334	0.606842713784838	0.8222148649788037	0.6923591902063124	0.7170331244064845	0.546293302552615	0.7115155174072124	0.759347185099322	0.6624762491778242	0.5843234109444885	0.576423968021731	0.6349109249816075	0.6686113595300216	0.6215111223440606	0.6372870106567347	0.6249232562285536	0.693656150872152	0.5949571133517684	0.7259824080191483	0.6754454831750172	0.5843087580610815	0.6289247029554268	0.5404763232312814	0.7502133135780307	0.7732084054205174	0.5784615588433215	0.6855214156197955	0.604803139815808	0.6781583553670322	0.6324195717505344	0.6576703521946287	0.7257639277998174	0.5888718600027714	0.6384509661541393	0.6457863180589529	0.6795666899756464	0.6680421649864988	0.6093670031013493	0.6120939671968414	0.7298042762119054	0.7046901952625231	0.7452968813843286	0.5979123332767629	0.6771629323374075	0.6320957435060642	0.6128276481528563	0.5850957959503466	0.5569944635672484	0.6229234735583707	0.6415963354588903	0.6796922792381309	0.7581941628805067	0.5729048942454842	0.5848107886150378	0.5860395387157509	0.7348804853499531	0.6597503165805503	0.5879906081637609	0.5784619818114584	0.6121824376760102	0.5519289689360285	0.5754486299015239	0.8008739523509432	0.5743509476272641	0.6968922970197663	0.6386905450571136	0.6854053667489381	0.5790701214387955	0.6625972751888412	0.7047013039997572	0.591638125781631	0.5551177429242201	0.6672112625388716	0.6574092062466349	0.7206697269435132	0.5303134023313023	0.47492356551956205	0.594080213014636	0.6757833148579193	0.6117665446309768	0.5821317308505752	0.7433214868134941	0.7150744312779728
bgr_EG11965	0.30768575245473484	0.3195678942913135	0.33069587095290515	0.3144664411094377	0.3650074140526623	0.28102155457930866	0.35871469910145565	0.338685099019654	0.2880555108240382	0.29326512163646656	0.26669239534523437	0.2531259526637773	0.3454666557932111	0.2831334084394593	0.3820181124902148	0.32744383216910994	0.22989038976289133	0.27288983702429676	0.27089489264224	0.3431079348711084	0.23447159756881514	0.3191805958856547	0.3966824431504213	0.31418005361210627	0.4148085971396236	0.33551461303067875	0.3242153075392427	0.3303211885018767	0.24101420090812192	0.2774266634041973	0.36269649763523404	0.27477834295222636	0.3141408340654099	0.30708924706413354	0.3334403122032115	0.3346747735567081	0.31935813450289263	0.3081411572695404	0.22698456432044242	0.3003216445797606	0.21520148262721814	0.36493484180861663	0.25451390568581655	0.31601909010849777	0.3181268293301603	0.296829558327322	0.26383219718460665	0.263558189252073	0.37669441940389026	0.38209823005370214	0.2983792511424603	0.306406226133192	0.3030482181521943	0.33230253251582426	0.37084413142425227	0.3334292558179259	0.4019972863184969	0.3185272379065654	0.26570877847377383	0.4424361211686367	0.3630951826315115	0.28901313658420286	0.32227697759706786	0.34588431625255284	0.2639654356182012	0.3622177330388338	0.3619571193124811	0.2838369995106682	0.27099421858284	0.26274506076092174	0.38308495451117947	0.28392334444519446	0.3708020144982909	0.2837838763951615	0.3668753082622584	0.3125591231242077	0.3334841375500365	0.3673653434075772	0.31532821973290903	0.32183787675682124	0.29901874317626154	0.33313063990236125	0.3113187448349384	0.28808801185163396	0.3407828638826867	0.4018114159501789	0.3018174599610295	0.4111573329881355	0.33177623282315827	0.3489139610252617	0.38260969564465014	0.2877604475406345	0.29762936123316414	0.3177323851987116	0.41670015960342044	0.22454108097139228	0.3411381009859123	0.2629351677968358	0.3164422303777754	0.25384053427033304
bgr_EG10466	0.6978367677654479	0.7675198558752777	0.7088883813936183	0.6721084837978789	0.7902746666646969	0.6450356309540732	0.7061426415955775	0.6698395944881673	0.6499019544279191	0.6778155433596043	0.7107233062983532	0.7627540663124066	0.71105056897164	0.8833030103473216	0.913107991397544	0.6487380954627995	0.7397747749283042	0.6428705727345546	0.8046073885421151	0.7253511443493732	0.8492827152744296	0.6961608042884595	0.6047208917614567	0.8088376925475395	0.6845555899063278	0.5680264928719493	0.7509965450340609	0.8029252303366897	0.869819374940109	0.6109187300799953	0.7207052377603865	0.7026064373489703	0.8518265682287383	0.8832358948929295	0.8657556463180209	0.6635867907574742	0.6499995605367198	0.7509657400834107	0.7492099449834705	0.8195986870461164	0.6439721009555779	0.8981503596900895	0.8128981457886473	0.9288841533808812	0.7887956498439488	0.8964338342493706	0.7176128763173072	0.7492500289073947	0.8566418752888326	0.8729530364201635	0.6108206000376336	0.8061751601762738	0.7765982162476978	0.7054315940514122	0.6006324351653145	0.9260398342880078	0.7707827817981652	0.6723562568346348	0.7054339873970942	0.7542914689256477	0.8791052053608417	0.8059361060871015	0.8342541348087255	0.6917485945793528	0.6456818813356319	0.7610163325674165	0.7446606170873586	0.6935531646869255	0.670501928147856	0.6437412807089783	0.7686531193266388	0.6367834805581819	0.8731093689278194	0.6195912927675099	0.7801934980135289	0.8609110094680569	0.8503345163862744	0.8574426139352226	0.6870626621634739	0.5469779484109115	0.6499998838084852	0.8581984446382095	0.7551883608514897	0.7602833388400384	0.8356023492164548	0.805991874289824	0.775950402255286	0.6796217500208247	0.6900602551162303	0.8322907854443636	0.6676820341358757	0.7568305759864684	0.8355197767846124	0.7354316459106106	0.7237769948431189	0.7308333226314474	0.8186745069146668	0.7295640511417683	0.7790311440381967	0.7996276408014571
bgr_EG11399	0.13946730666783724	0.16937132172673028	0.14177041622783718	0.1978065718210993	0.17135155994270582	0.16287837775809677	0.15658541366840914	0.16520929927087283	0.1589875834950926	0.18070722869937975	0.1774369004350274	0.15465829364501363	0.17233724907976083	0.14662810961583692	0.16263353699125674	0.1789990485949417	0.1812128897775656	0.18987255247634954	0.16829629913491304	0.2027107533228984	0.2079625149075914	0.18714944972424924	0.14901781308043843	0.12158079830125691	0.15451845646029472	0.15569176301064766	0.16679503942600993	0.14528480637236943	0.14394625335663888	0.20130029111131753	0.1724710875784196	0.16807563855743665	0.12723240215381532	0.14579399524071515	0.1722683993122467	0.2277760757896381	0.12810040206277867	0.17061837173306918	0.17654473734115986	0.17440164067445763	0.18583411731454225	0.16881988711230006	0.1761646270671835	0.15209350697568322	0.15710593354212798	0.16047291555240545	0.14879493402334065	0.15636088678587837	0.17336175350639982	0.18321747534371718	0.1357226480077232	0.1727862262538255	0.1416363465841378	0.13076258016624973	0.19618671501421375	0.2201079743978621	0.16335047074570913	0.11885830408087535	0.21740717405649632	0.14624260318309668	0.1739740288318647	0.1702500900771766	0.14544177836481317	0.16207276599645243	0.17720726969932954	0.17916729984438343	0.1344721164079426	0.21170706805257294	0.2024359544467316	0.21978615539544805	0.1802632020790604	0.16942224030834352	0.15958222156966037	0.18264777079949443	0.18062834433524758	0.1568073161225168	0.1451782581195154	0.15718135042380996	0.13315221014306142	0.15467528561701202	0.18995618641608353	0.18432762091277977	0.1992399968734353	0.19279898345557414	0.15022714780562377	0.15748961289428348	0.16568115087340457	0.1612751843936835	0.17734165702704147	0.18989074744567586	0.17176374956622747	0.17708350596704137	0.16742150342496673	0.1506530273351462	0.15903421350217334	0.15339083219710176	0.16652742295674935	0.1634008185040865	0.17335756346636794	0.1433598145581321
bgr_EG10369	0.37446478147375994	0.33391103889927676	0.360786064331892	0.3896013411401302	0.38965351865619624	0.3540402760557363	0.3471609789614607	0.4141327444349954	0.35863273214028507	0.39432511985309976	0.3179882421208555	0.3171464532909406	0.47115927510719857	0.4239117360408577	0.3206803143491224	0.48197285802884204	0.41138739377595623	0.3609606918430633	0.365389359411302	0.3565726294939195	0.34090739592253655	0.44242263390817194	0.38723538487125564	0.35332753864602623	0.34087291708776557	0.36846239345238463	0.33249771010562623	0.3918152809112669	0.3080154614553314	0.307588834099434	0.26378477900615827	0.3707959895210686	0.3152686699715996	0.36560907643311913	0.39981264571073954	0.3382556682076457	0.3310791383182969	0.37904616566290406	0.29190999661035705	0.30399348921104635	0.3796586580344913	0.39982674708464916	0.41428280257889133	0.30668376337731124	0.41615400003356917	0.3399626876084107	0.4144677757391307	0.2955930150589071	0.47066693017773853	0.29411663002727945	0.3606680683717935	0.40722336358265265	0.37582112708338733	0.3719449245816654	0.4329402410456692	0.3438484094836376	0.41747818298861383	0.3899326464280174	0.34502259817006453	0.3462270694900214	0.4522396089879907	0.31449203984823954	0.40043859631634177	0.30951295228320413	0.31709767228306013	0.34968790030469876	0.38710820236331744	0.35402678430530565	0.4554340034357761	0.42108651444736217	0.32030254665203095	0.38037973987486734	0.28168102323576505	0.31282568981	0.28202731292919175	0.28173541196186375	0.33915834168853104	0.4037843428046059	0.34069932028889394	0.29691483757490383	0.33832058754169203	0.3167349054579308	0.37277822894502105	0.4309077658774529	0.3759391462808088	0.336578524072154	0.3553562864287215	0.3559515690733826	0.33621991277391905	0.41828864811143773	0.3383283549711098	0.4091383013724379	0.3658100005051807	0.3344732168373566	0.4138701611703335	0.4597646230722222	0.3633695041952602	0.3825452174876321	0.30825768546865173	0.291010205009287
bgr_EG10931	0.08326492706410207	0.06824767466896994	0.08790827533709362	0.07700233629023628	0.09226519353054524	0.08464037000456634	0.09018246491601775	0.08066724482892515	0.07563708145761255	0.10124694172407932	0.08291088488940217	0.0919818403920358	0.09559029262802798	0.0856917333736563	0.06952198970835734	0.09441158395985617	0.07960301560137135	0.09827011367625597	0.0900522369596362	0.10782120083853704	0.07775647047781005	0.08361080364149782	0.08995622125955295	0.09090305876135314	0.09140695873138187	0.08468210686490399	0.09595351221185225	0.11153130920627358	0.10712796906544933	0.09595615681468223	0.08643613851415988	0.0753481353097076	0.12011275461744578	0.07244210246348846	0.07530214553742041	0.07188121530978235	0.08188797036021009	0.0788059362838831	0.08248994410441561	0.10441737592269024	0.10579024337215188	0.08247376738825984	0.07602963925030136	0.0793426100990157	0.078618681049651	0.0866795700135725	0.09610655570562353	0.0826078810882316	0.10001333640646912	0.07468443229746309	0.0872907495044213	0.07306507264901412	0.07616305181361294	0.06185295947159454	0.0814507484431949	0.07547264224372158	0.07293839249077474	0.07323995100781037	0.06941080170698795	0.09545811047898546	0.07622423014850087	0.09265511970392037	0.0863114767215111	0.06136274060633034	0.08911017096262148	0.0663647125168603	0.07591731836686075	0.08810556298216131	0.0892199000403416	0.08722646100475502	0.09055985232857548	0.0766504986220134	0.08612307575155073	0.08429721475948201	0.085107075154269	0.09264934921093361	0.08245574833238403	0.08101319005467493	0.08077700807015693	0.08501290125713093	0.07358676466155419	0.07814585347125051	0.09287048405757604	0.09759034493503788	0.09614078007085769	0.07970868037570773	0.1078767767780479	0.07103812176875056	0.06747876374391058	0.0981160451853053	0.08110842039963011	0.09834878581498643	0.08659016964012571	0.08497083330496158	0.08429040196808663	0.08926500660916546	0.08397572980278675	0.08418369435736221	0.08068522422526293	0.07694088948721774
bgr_EG11948	0.9214172404315587	0.9256444686952289	0.8640723458124119	0.7811087084295845	0.9309423304381149	0.9549266659208258	0.9719108093504322	0.9012033595005482	0.9050184378851297	0.951211626226367	0.9176182510178688	0.9682087395611296	0.903256631373561	0.849910769030041	0.8886526128561955	0.7703828520127594	0.9534949184558595	0.8698050143014551	0.9609726089404522	0.8506788815594463	0.8259798063235855	0.9233790637411363	0.871757059804851	0.923919969908874	0.9257447755122542	0.8969526867705578	0.9434815639389846	0.8832275606128311	0.7642362249669815	0.971154269472854	0.9272743469908499	0.9088668456848101	0.9617236301201781	0.8929719291287044	0.8915418783865875	0.8516305863772047	0.9661352194399705	0.8550257853807993	0.843887864038438	0.821282374251089	0.6500001338199077	0.8972733006551279	0.8075495774467025	0.791720039540717	0.943401587462296	0.8598134235898477	0.7528095244887019	0.9344429306018668	0.9718705427327655	0.9022256192873268	0.9591398478658418	0.953869727789753	0.9432711787040446	0.9735986664179096	0.7729088662019877	0.8445983894528416	0.9511100169677903	0.8557820817091226	0.888904883001723	0.7484006981179661	0.8733913379539686	0.9125723389275373	0.8548490463739482	0.9698585592505657	0.8720448950731036	0.9256878680077638	0.7974837750478231	0.677107365909402	0.7001518792181877	0.8156176070651114	0.9531929084033071	0.8806249487155846	0.9098239100074411	0.881480675584949	0.9110819703717448	0.8065686038022534	0.9526698570047902	0.9376151483545417	0.8811163595074777	0.9495404323567774	0.8677155865987148	0.9491914395432708	0.918543860414613	0.9421042040617015	0.9540159068229911	0.8527279584914967	0.962585549008918	0.8738562630666703	0.8993522273427028	0.8248154169698586	0.9328739236047427	0.8512914561253123	0.7912803209073056	0.9544692138022549	0.9450012103925568	0.9439478719008311	0.8662796053711616	0.8990258572297561	0.8220265195292253	0.9644091485827523
